domain|urls|paths|subdomains|proto
tonterias.com|http://www.tonterias.com/;http://tonterias.com/|/||HTTPS;HTTP
sistemanervoso.com|http://sistemanervoso.com/;http://www.sistemanervoso.com/|/||HTTP
fodey.com|http://r3.fodey.com/;http://www.r3.fodey.com/|/||HTTPS;HTTP
webalia.com|http://www.webalia.com/;http://webalia.com/|/||HTTPS;HTTP
m2014.net|http://terrazul.m2014.net/;http://www.terrazul.m2014.net/|/||HTTPS;HTTP
passaporte.info|http://passaporte.info/;http://www.passaporte.info/|/||HTTP
paniconainterne.com.br|http://paniconainterne.com.br/;http://www.paniconainterne.com.br/|/||HTTPS;HTTP
ubuntupedia.info|http://ubuntupedia.info/;http://www.ubuntupedia.info/|/||HTTPS;HTTP
presepada.org|http://presepada.org/;http://www.presepada.org/|/||HTTPS;HTTP
sitequente.com|http://www.sitequente.com/;http://sitequente.com/|/||HTTP
volume.it|http://www.volume.it/;http://volume.it/|/||HTTPS;HTTP
rascunho.net|http://rascunho.net/;http://www.rascunho.net/|/||HTTP
drealentejo.pt|http://prazerdeler.drealentejo.pt/|/||HTTP
natureba.com.br|http://www.natureba.com.br/;http://natureba.com.br/|/||HTTPS;HTTP
dadospessoais.net|http://www.dadospessoais.net/;http://dadospessoais.net/|/||HTTPS;HTTP
canal-alfa.net|http://cruxe.canal-alfa.net/;http://www.cruxe.canal-alfa.net/|/||HTTPS;HTTP
uol.com.br|http://mundoeducacao.uol.com.br/;http://giordanobrunoassuncaomiranda.vilabol.uol.com.br/;http://heroi.uol.com.br/;http://casadachris.uol.com.br/;http://hsw.uol.com.br/;http://ciencia.hsw.uol.com.br/;http://bacaninha.uol.com.br/;http://smk2.uol.com.br/;http://wqhalloweenbr.vilabol.uol.com.br/;http://saude.hsw.uol.com.br/;http://celebridades.uol.com.br/;http://estrelando.uol.com.br/;http://www.cienciahoje.uol.com.br/;http://lazer.hsw.uol.com.br/;http://o2o2.vilabol.uol.com.br/;http://heltonsaputa.vilabol.uol.com.br/;http://drfabiobarreto.vilabol.uol.com.br/;http://tecontei.uol.com.br/;http://jandleo.vilabol.uol.com.br/;http://madeinjapan.uol.com.br/;http://mais.uol.com.br/;http://cienciahoje.uol.com.br/;http://sitededicas.uol.com.br/;http://pessoas.hsw.uol.com.br/;http://ambiente.hsw.uol.com.br/;http://textos_legais.sites.uol.com.br/|/||HTTPS;HTTP
